Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
425,Accesorios,10,2019-06-16 02:39:22.042479,394.46,4.4,buena relacion calidad-precio,Ray-ban
188,Accesorios,2,2020-10-09 23:42:29.197343,97.97,3.3, cumple las expectativas, Michael Kors
285,Ropa,7,2019-12-24 18:23:47.031140,15.71,2.0,no llego en tiempo,Lacoste
120,Ropa,3,2020-05-12 11:25:17.001970,101.5,4.4, muy bueno!,Levis
359,Ropa,4,2019-12-04 15:10:35.310803,223.02,1.0,muy malo,Roxy
280,Baño,9,2019-12-16 06:40:03.679904,87.9,3.7,justo lo que esperaba,KH7
20,Deporte,9,2019-02-16 01:44:02.405751,21.39,0.2,no cumple las expectativas,Asics
128,Juguetes,2,2020-04-17 13:16:19.180526,275.01,2.5,el paquete llego en mal estado,Chicco
469,Baño,11,2019-05-23 07:06:38.218801,388.59,1.3,muy malo,Cristasol
64,Ropa,9,2019-08-30 11:41:04.785308,348.83,2.6,llego justo a tiempo,Lacoste
258,Cocina,8,2020-09-26 10:12:52.857614,403.89,0.1,no llego el producto,Bimbo
500,Ferreteria,11,2019-10-26 16:19:59.603111,486.9,0.8,muy malo,Yale
381,Accesorios,11,2019-09-07 07:02:40.803139,475.82,1.5,no cumple las expectativas,Polo
251,Cocina,7,2019-11-07 09:22:58.559633,365.52,3.6,buena relacion calidad-precio,Bimbo
177,Accesorios,7,2019-04-18 21:03:46.378844,250.14,3.8,buena relacion calidad-precio,Ray-ban
422,Baño,1,2019-07-01 20:23:34.990885,47.04,5.0,buena relacion calidad-precio,KH7
447,Zapatos,6,2020-08-10 04:04:46.425955,131.36,0.2,no llego el producto,Crocs
326,Zapatos,7,2019-12-21 06:01:13.476048,230.06,2.9, cumple las expectativas,Crocs
398,Ferreteria,10,2019-06-09 19:08:11.002592,241.81,4.5,buena relacion calidad-precio,Yale
277,Baño,7,2019-11-20 15:36:56.473593,383.57,2.3,el paquete llego en mal estado,Don limpio
172,Ferreteria,4,2020-06-30 16:15:50.283295,396.15,1.6,el paquete llego en mal estado,Sika
373,Hogar,1,2019-08-26 06:24:49.296248,344.35,0.8,no llego el producto,Colgate - palmolive
327,Baño,8,2020-10-24 13:47:04.724240,24.89,1.7, la calidad no es la esperada,Cristasol
93,Accesorios,10,2019-11-28 02:31:29.423832,110.0,3.3,me gusto,Polo
304,Cocina,4,2019-07-02 09:28:14.073716,370.41,2.2,el paquete llego en mal estado,Bimbo
384,Electronica,4,2019-07-10 22:51:02.115895,160.77,2.2, la calidad no es la esperada,General Electric
174,Ferreteria,4,2019-09-10 14:44:22.252054,295.42,3.1, cumple las expectativas,Pavco
303,Cocina,6,2019-02-02 13:22:27.631945,436.09,3.6,buena relacion calidad-precio,Nescafe
201,Libros,3,2020-10-14 04:47:32.293529,44.84,3.8,justo lo que esperaba,Alianza Editorial
196,Juguetes,6,2019-09-29 23:24:33.582821,264.84,4.9, muy bueno!,Chicco
231,Ropa,11,2019-08-13 20:03:20.654858,76.17,4.2,buena relacion calidad-precio,Roxy
86,Deporte,5,2020-04-06 13:20:10.706911,125.71,4.5,justo lo que esperaba,Nike
294,Electronica,8,2020-10-16 19:31:43.007776,326.22,3.6,justo lo que esperaba,Apple
151,Cocina,1,2020-02-18 07:39:14.058586,192.92,0.3,muy malo,Flora
255,Electronica,2,2020-06-07 20:35:36.647860,53.03,4.6,buena relacion calidad-precio,Apple
484,Libros,2,2020-01-29 22:37:06.206707,38.79,3.7,justo lo que esperaba,Alianza Editorial
132,Cocina,1,2020-10-05 15:36:09.131328,190.92,0.0,no cumple las expectativas,Nescafe
43,Electronica,1,2019-02-08 03:35:23.593866,259.87,3.9,buena relacion calidad-precio,General Electric
255,Libros,10,2019-09-19 17:58:42.007711,372.57,4.7,justo lo que esperaba,Ediciones Tomodomo
2,Accesorios,1,2019-02-21 14:01:26.841397,451.55,4.9, muy bueno!,Polo
396,Libros,1,2019-10-07 08:25:29.255051,150.46,4.4,justo lo que esperaba,Alianza Editorial
449,Cocina,4,2020-01-21 07:30:02.913094,344.86,4.5,buena relacion calidad-precio,Bimbo
483,Accesorios,2,2020-09-28 09:35:47.541955,172.65,0.6,no llego el producto, Michael Kors
147,Ropa,2,2019-07-12 04:36:20.458027,57.47,4.5,buena relacion calidad-precio,Lacoste
31,Accesorios,2,2019-04-22 13:33:20.377730,216.68,2.0, la calidad no es la esperada, Michael Kors
240,Deporte,11,2020-10-13 07:32:23.170556,12.31,1.4,muy malo,Nike
497,Zapatos,11,2020-08-29 18:52:42.285630,219.38,3.1, cumple las expectativas,Camper
293,Ferreteria,4,2020-05-12 17:48:00.770917,52.0,2.8, cumple las expectativas,Yale
40,Deporte,9,2020-05-03 04:32:25.919292,111.09,0.6,muy malo,Asics
310,Hogar,2,2019-05-15 13:16:08.569231,89.72,5.0, muy bueno!,Unilever
193,Juguetes,1,2019-11-15 00:56:19.199516,233.79,1.1,no llego el producto,Playmobile
178,Libros,2,2019-12-12 18:26:57.197566,192.47,0.7,no cumple las expectativas,Platena Comic
182,Deporte,2,2019-01-05 13:42:32.384300,83.54,0.9,muy malo,Nike
413,Electronica,9,2019-02-08 18:37:13.721915,238.91,1.9, la calidad no es la esperada,General Electric
177,Deporte,11,2019-09-17 10:19:55.905172,491.8,4.2, muy bueno!,Adidas
44,Juguetes,7,2019-11-15 09:09:42.102831,480.83,4.4, muy bueno!,Chicco
108,Juguetes,4,2020-10-16 02:08:48.638312,199.54,1.9,no llego en tiempo,Playmobile
402,Ropa,6,2020-05-12 14:52:19.727597,349.08,2.9,llego justo a tiempo,Lacoste
274,Ropa,10,2020-04-20 11:06:01.211101,255.15,1.3,no cumple las expectativas,Lacoste
403,Baño,6,2019-01-01 10:20:00.065382,361.18,0.9,no cumple las expectativas,Cristasol
106,Electronica,4,2020-09-26 22:46:32.028741,265.19,3.1, cumple las expectativas,Samsumg
479,Libros,4,2019-07-26 22:06:54.902980,392.12,0.1,no llego el producto,Platena Comic
475,Electronica,3,2019-04-30 20:34:55.186250,68.56,4.5,justo lo que esperaba,General Electric
210,Ropa,3,2019-12-15 06:44:36.561670,190.71,2.6,me gusto,Hollister
386,Libros,1,2019-11-09 00:14:38.980368,126.22,4.5,justo lo que esperaba,Ediciones Tomodomo
23,Baño,8,2019-11-06 03:29:42.015599,174.12,0.5,no cumple las expectativas,Don limpio
47,Ropa,2,2020-03-21 03:46:48.586816,477.65,5.0,justo lo que esperaba,Hollister
261,Baño,10,2019-02-22 23:02:51.218486,44.45,0.8,no cumple las expectativas,Cristasol
150,Accesorios,4,2020-08-16 17:50:03.534519,283.55,3.6, muy bueno!,Polo
277,Electronica,3,2020-10-29 12:09:46.204861,146.73,0.3,no llego el producto,Sony
187,Hogar,11,2020-01-11 11:07:20.222228,74.93,4.9,justo lo que esperaba,Colgate - palmolive
342,Cocina,8,2020-12-05 08:40:53.272249,116.25,2.4, la calidad no es la esperada,Oscar mayer
261,Libros,8,2019-11-16 21:39:39.893136,101.78,2.5,el paquete llego en mal estado,Valdemar
318,Juguetes,8,2019-12-17 18:25:06.267992,53.43,2.1,el paquete llego en mal estado,Lego
297,Deporte,6,2020-10-22 19:26:28.057552,310.37,4.7,buena relacion calidad-precio,Nike
64,Baño,3,2019-04-21 17:16:33.465601,85.48,1.3,no llego el producto,Cristasol
303,Cocina,2,2019-02-09 07:40:45.850831,359.31,1.3,muy malo,Oscar mayer
362,Juguetes,2,2019-05-22 01:54:08.193849,205.76,4.3,buena relacion calidad-precio,Chicco
408,Baño,10,2019-05-05 13:03:21.448696,400.7,3.5, cumple las expectativas,Cristasol
46,Hogar,11,2019-12-12 22:07:58.545994,467.02,3.8, muy bueno!,Unilever
186,Hogar,9,2020-02-18 05:38:28.803838,62.88,0.1,muy malo,Henkel
445,Deporte,3,2020-04-14 07:15:01.784397,463.34,4.9,buena relacion calidad-precio,Asics
499,Electronica,5,2019-06-07 02:20:25.697984,57.75,1.2,no llego el producto,Apple
43,Ropa,11,2020-06-03 01:26:08.080611,421.55,0.2,no cumple las expectativas,Roxy
76,Electronica,4,2019-10-14 03:53:05.090855,156.79,4.4, muy bueno!,General Electric
24,Deporte,2,2020-12-24 20:38:38.306401,357.54,1.8,el paquete llego en mal estado,Asics
344,Deporte,3,2020-11-24 01:38:32.308095,380.24,1.8, la calidad no es la esperada,Asics
27,Accesorios,11,2020-04-01 23:39:09.708882,361.12,1.1,no llego el producto,Ray-ban
123,Ropa,6,2020-02-26 08:20:57.743867,21.97,4.6,justo lo que esperaba,Roxy
285,Libros,7,2019-10-04 09:14:44.448178,68.96,1.4,muy malo,Platena Comic
451,Deporte,3,2020-04-03 00:52:46.813881,147.79,0.5,no llego el producto,Asics
319,Hogar,5,2020-12-25 23:07:01.317943,216.36,1.8, la calidad no es la esperada,Unilever
476,Juguetes,7,2020-08-29 06:05:30.516292,41.81,3.4, cumple las expectativas,Chicco
423,Electronica,5,2019-12-01 14:50:13.794160,418.59,2.5,no llego en tiempo,Sony
221,Accesorios,7,2020-01-17 12:20:03.803844,148.69,1.3,no llego el producto,Ray-ban
102,Baño,4,2019-08-29 22:32:40.007694,491.36,2.6,me gusto,Don limpio
332,Electronica,1,2019-10-31 08:38:19.043572,318.22,2.3,el paquete llego en mal estado,General Electric
127,Cocina,3,2020-01-19 18:47:04.838421,286.61,2.1, la calidad no es la esperada,Oscar mayer
469,Juguetes,6,2020-09-24 21:41:54.534635,147.58,2.7, cumple las expectativas,Chicco
4,Zapatos,8,2020-10-17 11:31:11.413415,218.02,0.2,no llego el producto,Camper
177,Accesorios,11,2019-06-12 22:03:50.687319,373.47,4.6,justo lo que esperaba,Bimba y Lola
183,Juguetes,5,2019-05-03 13:03:47.925008,22.23,0.9,muy malo,Chicco
268,Electronica,8,2019-06-05 17:06:26.498321,69.31,4.5,justo lo que esperaba,Apple
127,Ropa,5,2019-07-01 10:23:18.213860,356.05,3.5, cumple las expectativas,Levis
104,Juguetes,3,2020-05-17 00:26:01.021244,104.91,2.3,no llego en tiempo,Chicco
200,Deporte,6,2019-10-26 11:26:03.562033,177.41,4.8, muy bueno!,Under Armour
405,Electronica,8,2020-04-05 12:17:05.611200,146.0,1.6, la calidad no es la esperada,Sony
302,Ropa,8,2019-04-21 04:58:04.925412,485.72,1.0,muy malo,Hollister
38,Electronica,9,2019-07-24 05:44:40.005979,359.95,3.4,llego justo a tiempo,Sony
82,Accesorios,11,2019-06-03 13:00:22.806304,79.52,3.9, muy bueno!,Ray-ban
401,Ropa,10,2019-02-02 05:11:50.378751,134.98,4.1,buena relacion calidad-precio,Levis
222,Libros,3,2019-01-31 13:31:58.313566,29.47,1.2,no cumple las expectativas,Alianza Editorial
4,Hogar,8,2019-07-02 09:14:20.987973,302.29,1.6,el paquete llego en mal estado,Vileda
340,Libros,5,2019-12-10 10:17:46.114394,124.27,3.1,me gusto,Alianza Editorial
191,Deporte,7,2019-12-26 02:23:52.459806,201.65,2.3,no llego en tiempo,Nike
98,Accesorios,9,2020-09-08 06:48:01.233874,381.06,4.7,justo lo que esperaba, Michael Kors
130,Deporte,5,2020-06-25 13:13:35.963524,83.7,1.8,no llego en tiempo,Nike
229,Ropa,11,2020-03-10 16:41:23.064978,157.96,4.0,justo lo que esperaba,Levis
289,Electronica,2,2019-08-09 17:27:10.363477,254.2,4.4,buena relacion calidad-precio,General Electric
275,Hogar,6,2020-11-28 02:47:58.790316,181.58,4.4,buena relacion calidad-precio,Unilever
34,Zapatos,9,2019-11-26 16:48:56.262991,403.91,4.1,justo lo que esperaba,Crocs
425,Deporte,6,2020-12-29 18:35:16.832705,440.58,2.0, la calidad no es la esperada,Asics
284,Cocina,11,2019-08-08 11:24:45.330493,428.29,1.4,no cumple las expectativas,Oscar mayer
490,Accesorios,3,2019-01-20 12:23:23.507399,35.64,3.5,me gusto, Michael Kors
77,Ferreteria,6,2019-02-05 17:11:33.541074,217.64,4.9, muy bueno!,Pavco
365,Accesorios,4,2020-07-12 20:53:55.009915,136.25,0.7,muy malo,Ray-ban
5,Electronica,1,2019-09-23 17:05:24.210741,391.19,1.9,no llego en tiempo,General Electric
388,Cocina,2,2020-02-07 13:14:57.980205,33.93,2.9,llego justo a tiempo,Oscar mayer
101,Deporte,2,2020-12-11 19:58:35.373885,222.75,2.4,el paquete llego en mal estado,Asics
82,Electronica,4,2019-08-18 19:00:06.489206,84.59,2.3,el paquete llego en mal estado,General Electric
101,Zapatos,6,2020-06-19 01:58:29.456955,32.31,2.1,no llego en tiempo,Camper
427,Ropa,1,2019-04-07 10:00:10.347204,254.63,3.3,me gusto,Roxy
158,Accesorios,2,2020-07-15 03:37:15.395636,80.38,4.6, muy bueno!,Ray-ban
278,Electronica,9,2019-12-28 13:47:18.568735,209.21,3.2,llego justo a tiempo,Sony
138,Baño,5,2019-05-11 08:20:54.343504,102.11,1.8, la calidad no es la esperada,Cristasol
232,Deporte,3,2020-02-27 05:06:07.320969,350.76,3.4, cumple las expectativas,Nike
367,Hogar,10,2020-12-04 10:24:23.781693,354.58,0.1,muy malo,Unilever
423,Hogar,2,2019-02-01 11:27:28.322695,179.91,2.7, cumple las expectativas,Henkel
349,Deporte,9,2019-01-21 13:38:26.367361,44.51,2.5, la calidad no es la esperada,Nike
279,Ferreteria,10,2019-12-17 22:44:55.625844,122.98,2.9,me gusto,Sika
425,Cocina,4,2019-07-07 06:26:50.130956,27.8,2.5,no llego en tiempo,Flora
84,Hogar,6,2020-02-16 22:16:42.707795,486.99,0.6,no cumple las expectativas,Unilever
105,Accesorios,2,2020-05-03 23:13:51.236057,303.57,0.8,no cumple las expectativas,Polo
245,Cocina,6,2020-08-06 15:58:13.033633,493.79,1.4,no cumple las expectativas,Flora
68,Ferreteria,5,2020-12-29 07:53:54.784652,491.57,1.2,no llego el producto,Sika
39,Electronica,3,2019-02-13 13:16:34.949277,467.34,0.7,muy malo,Samsumg
276,Electronica,3,2019-04-23 11:23:01.929589,418.5,2.2, la calidad no es la esperada,Apple
340,Electronica,6,2019-05-10 14:25:25.367581,104.07,0.0,no llego el producto,Sony
463,Ferreteria,4,2019-06-12 05:15:00.452958,476.76,0.8,no llego el producto,Yale
39,Ropa,8,2019-11-28 16:59:21.709032,485.52,1.0,muy malo,Hollister
405,Libros,2,2020-01-31 09:18:22.054689,420.49,0.6,no llego el producto,Platena Comic
217,Electronica,3,2019-10-31 12:35:14.929826,396.35,0.6,no llego el producto,Samsumg
490,Deporte,4,2020-09-30 05:17:49.660454,257.55,0.7,muy malo,Under Armour
261,Deporte,7,2019-03-17 05:31:25.103709,175.95,2.2,no llego en tiempo,Nike
122,Hogar,9,2020-05-10 07:26:20.580601,461.73,1.0,no llego el producto,Colgate - palmolive
110,Zapatos,4,2020-11-22 22:34:20.387914,236.96,2.8,me gusto,New balance
495,Deporte,9,2019-10-02 21:53:00.589206,38.56,1.3,no cumple las expectativas,Under Armour
33,Ferreteria,10,2019-06-30 22:13:37.255938,7.27,4.4,justo lo que esperaba,3M
175,Accesorios,6,2019-12-28 01:28:17.623700,287.12,4.7,justo lo que esperaba,Bimba y Lola
341,Baño,1,2020-11-22 14:06:19.552260,337.04,4.7,justo lo que esperaba,Cif
249,Deporte,2,2019-09-09 09:15:30.165577,182.94,4.1,justo lo que esperaba,Adidas
284,Ropa,3,2019-04-25 06:40:52.900869,310.72,4.3,justo lo que esperaba,Hollister
398,Ferreteria,9,2019-10-26 05:13:31.386134,250.07,1.9,el paquete llego en mal estado,Sika
463,Baño,10,2019-12-02 19:30:04.840019,61.74,4.0,buena relacion calidad-precio,Cif
480,Cocina,7,2020-10-11 17:34:20.661771,77.09,1.5,no cumple las expectativas,Nescafe
374,Deporte,6,2020-11-21 00:18:35.258698,178.27,0.3,no cumple las expectativas,Nike
344,Libros,3,2020-03-06 01:36:42.056228,480.75,1.8,no llego en tiempo,Valdemar
199,Cocina,9,2019-09-07 02:24:50.206809,180.46,4.5,justo lo que esperaba,Flora
278,Ropa,6,2019-08-19 21:13:06.655392,85.82,1.2,no llego el producto,Roxy
243,Libros,9,2020-06-20 13:49:15.401021,291.94,0.3,no llego el producto,Ediciones Tomodomo
154,Juguetes,1,2019-04-14 13:08:37.554007,282.66,1.6, la calidad no es la esperada,Fisher-price
9,Baño,3,2019-06-04 02:29:16.442812,498.61,2.3,no llego en tiempo,Don limpio
148,Baño,6,2020-12-13 13:01:05.992097,467.75,1.1,no llego el producto,Cif
465,Ropa,8,2019-05-07 19:32:49.365394,404.42,1.7,el paquete llego en mal estado,Levis
28,Ferreteria,8,2020-10-14 16:27:36.046212,296.06,1.2,no llego el producto,3M
223,Deporte,9,2019-07-14 11:19:22.597355,304.35,2.4,el paquete llego en mal estado,Nike
310,Juguetes,9,2020-07-26 16:42:33.594966,439.71,1.9,no llego en tiempo,Chicco
340,Deporte,3,2019-09-17 11:34:04.296857,260.32,4.7,buena relacion calidad-precio,Under Armour
413,Ferreteria,2,2020-01-02 17:00:10.732561,147.43,0.1,no cumple las expectativas,3M
17,Deporte,8,2020-05-14 14:00:18.915332,453.5,1.2,no cumple las expectativas,Nike
382,Cocina,2,2019-06-11 14:36:34.367860,51.98,3.0,llego justo a tiempo,Bimbo
241,Ropa,4,2019-11-24 17:32:00.142981,261.4,0.9,no llego el producto,Hollister
311,Ropa,5,2020-07-31 23:18:57.948697,434.36,1.6,no llego en tiempo,Hollister
118,Zapatos,9,2020-12-22 17:03:39.583604,243.23,3.3, cumple las expectativas,Skechers
332,Accesorios,9,2020-05-08 15:27:08.270020,182.58,3.8,justo lo que esperaba,Bimba y Lola
84,Zapatos,10,2020-10-01 01:55:11.814092,375.2,3.5,me gusto,Skechers
84,Ferreteria,10,2019-09-15 05:18:24.314186,99.81,3.6,justo lo que esperaba,Sika
358,Deporte,4,2020-06-23 09:14:46.892952,242.7,0.7,no cumple las expectativas,Under Armour
389,Ferreteria,4,2020-03-11 23:10:14.852706,223.14,2.6,me gusto,Pavco
378,Baño,9,2020-12-13 08:05:36.486915,15.06,1.9, la calidad no es la esperada,KH7
284,Ferreteria,5,2019-07-06 07:21:18.044495,31.35,3.7, muy bueno!,Sika
3,Cocina,9,2019-08-24 11:14:42.027582,301.82,2.4,no llego en tiempo,Nescafe
80,Electronica,5,2019-10-17 11:01:59.608687,176.56,1.2,muy malo,General Electric
199,Electronica,2,2019-10-01 05:36:08.208237,170.09,3.3,llego justo a tiempo,Sony
208,Zapatos,8,2019-10-27 10:02:29.379671,40.21,0.3,no cumple las expectativas,Skechers
128,Hogar,9,2020-01-28 22:57:51.901675,96.84,1.6,el paquete llego en mal estado,Henkel
73,Libros,9,2019-06-22 23:52:35.284919,299.12,1.3,muy malo,Ediciones Tomodomo
433,Libros,4,2019-03-05 02:41:16.408117,19.36,3.5,llego justo a tiempo,Alianza Editorial
268,Deporte,4,2020-05-20 11:39:54.028397,79.54,3.7,justo lo que esperaba,Asics
467,Baño,8,2019-03-30 22:54:13.606564,438.24,0.8,no cumple las expectativas,Cif
78,Cocina,10,2020-06-01 21:38:42.225429,139.48,4.9,buena relacion calidad-precio,Bimbo
44,Deporte,7,2020-08-22 14:09:58.578681,368.52,0.9,no llego el producto,Asics
111,Hogar,11,2020-11-30 16:52:48.205185,244.49,0.3,no cumple las expectativas,Vileda
79,Electronica,3,2020-08-28 01:02:55.235750,374.86,2.8, cumple las expectativas,Sony
245,Deporte,1,2019-09-03 20:51:13.627290,418.13,1.5,muy malo,Nike
107,Accesorios,2,2020-07-01 04:22:36.565725,114.93,2.5,el paquete llego en mal estado,Ray-ban
427,Ropa,6,2020-07-14 08:39:14.395049,310.58,2.3, la calidad no es la esperada,Levis
1,Juguetes,10,2020-08-05 21:44:27.681617,185.66,4.8,justo lo que esperaba,Chicco
392,Accesorios,4,2020-06-11 10:06:11.342046,238.32,1.4,no llego el producto,Ray-ban
226,Ropa,5,2020-08-19 18:13:20.068332,448.64,2.9, cumple las expectativas,Roxy
332,Hogar,11,2019-10-18 05:14:39.622130,466.71,2.0,el paquete llego en mal estado,Vileda
277,Cocina,7,2019-12-10 01:29:13.685470,356.15,1.5,muy malo,Bimbo
232,Cocina,4,2020-03-26 15:35:07.500793,107.17,1.6, la calidad no es la esperada,Nescafe
74,Deporte,3,2019-01-05 04:29:03.565890,102.16,1.5,no cumple las expectativas,Nike
211,Cocina,11,2020-08-15 06:31:47.534131,469.57,2.1,el paquete llego en mal estado,Nescafe
301,Juguetes,3,2020-10-07 18:10:04.194472,499.58,0.2,no cumple las expectativas,Fisher-price
55,Accesorios,7,2019-09-07 15:17:08.543396,365.43,2.7,me gusto,Ray-ban
435,Libros,11,2019-03-19 03:37:23.715847,410.03,0.7,no llego el producto,Ediciones Tomodomo
479,Cocina,2,2019-07-16 06:51:47.188963,137.96,1.3,no cumple las expectativas,Flora
344,Hogar,2,2019-06-09 17:14:07.038273,50.24,0.5,muy malo,Vileda
260,Libros,7,2020-06-03 07:25:37.504404,57.37,3.1, cumple las expectativas,Alianza Editorial
247,Hogar,9,2020-08-19 08:27:35.326821,87.52,0.6,no cumple las expectativas,Henkel
249,Juguetes,2,2019-04-11 04:11:25.528887,471.04,1.3,no llego el producto,Chicco
256,Cocina,1,2019-01-11 08:38:13.944073,381.12,1.4,muy malo,Oscar mayer
146,Ropa,11,2019-01-18 18:23:58.217943,446.64,0.0,no llego el producto,Levis
28,Libros,5,2019-06-14 22:27:04.691437,109.7,4.6,justo lo que esperaba,Valdemar
142,Deporte,3,2019-03-28 05:19:15.087033,268.26,3.9, muy bueno!,Adidas
51,Juguetes,9,2020-06-06 19:04:26.534756,477.36,3.1,me gusto,Lego
466,Libros,11,2019-06-03 08:15:53.389519,488.46,4.5,buena relacion calidad-precio,Valdemar
11,Hogar,9,2019-01-23 18:58:46.478813,350.16,4.0, muy bueno!,Vileda
252,Hogar,5,2020-06-16 08:36:48.342599,289.31,1.5,muy malo,Vileda
9,Deporte,8,2020-06-11 22:13:00.104064,123.87,2.8,llego justo a tiempo,Asics
268,Juguetes,3,2019-10-27 05:31:50.862169,347.58,4.9,justo lo que esperaba,Lego
159,Libros,1,2019-10-24 16:06:12.847518,116.78,4.3, muy bueno!,Platena Comic
233,Ropa,1,2019-07-17 08:51:21.806425,389.11,2.5, la calidad no es la esperada,Levis
190,Electronica,1,2019-05-07 19:16:13.414320,365.12,0.3,no cumple las expectativas,General Electric
129,Accesorios,1,2019-12-30 02:32:16.931525,41.93,3.2,llego justo a tiempo,Ray-ban
157,Ferreteria,4,2019-09-04 13:13:58.155140,329.67,2.1,no llego en tiempo,Pavco
272,Deporte,11,2019-02-06 01:10:28.026722,93.91,1.1,muy malo,Nike
50,Hogar,11,2020-10-08 02:44:40.188945,362.66,3.6, muy bueno!,Vileda
254,Juguetes,2,2019-11-08 23:07:41.850476,24.77,2.5, la calidad no es la esperada,Chicco
372,Juguetes,3,2019-10-04 06:20:58.619808,175.13,3.7, muy bueno!,Playmobile
346,Baño,2,2020-08-23 17:10:47.109138,146.38,4.0,justo lo que esperaba,Cif
245,Libros,8,2020-04-19 04:39:00.768171,440.4,4.7,justo lo que esperaba,Platena Comic
4,Juguetes,7,2019-09-22 08:54:18.312829,6.37,3.1, cumple las expectativas,Fisher-price
339,Hogar,3,2020-11-28 23:05:12.077583,396.48,3.0, cumple las expectativas,Henkel
64,Juguetes,5,2020-03-18 13:10:02.622045,330.24,0.6,muy malo,Lego
12,Accesorios,5,2020-04-05 10:24:26.003682,365.34,3.7, muy bueno!,Ray-ban
303,Ferreteria,11,2020-02-09 11:42:26.196572,438.94,4.1, muy bueno!,Pavco
394,Libros,10,2019-01-30 09:00:26.549768,241.27,4.3,buena relacion calidad-precio,Platena Comic
117,Zapatos,7,2020-10-26 14:43:12.103822,209.75,4.7, muy bueno!,New balance
258,Ferreteria,11,2019-09-12 19:19:20.693070,160.19,5.0, muy bueno!,Sika
458,Deporte,11,2019-08-23 00:56:06.222056,461.19,0.7,muy malo,Under Armour
343,Hogar,4,2019-09-07 07:33:55.742711,114.44,2.9, cumple las expectativas,Unilever
448,Libros,3,2020-11-24 15:37:36.487136,398.46,3.3,me gusto,Ediciones Tomodomo
402,Ferreteria,2,2019-05-01 07:23:04.235293,439.37,3.6,justo lo que esperaba,Sika
107,Accesorios,8,2020-05-27 11:37:13.954718,118.93,1.8, la calidad no es la esperada,Ray-ban
298,Libros,7,2020-10-23 23:14:38.022410,100.3,0.9,muy malo,Valdemar
320,Juguetes,11,2019-06-28 17:35:25.893391,380.98,2.9,me gusto,Lego
66,Ropa,6,2020-03-30 07:05:11.550691,83.59,0.1,no cumple las expectativas,Roxy
