Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores,Ciudad
313,Electronica,3,Primavera,165.24,2.2, la calidad no es la esperada,Sony,Cordoba
313,Hogar,6,Otoño,130.41,2.2,no llego en tiempo,Unilever,Cordoba
314,Libros,2,Primavera,358.25,1.9,el paquete llego en mal estado,Valdemar,Zaragoza
314,Accesorios,2,Verano,175.56,2.7,me gusto, Michael Kors,Zaragoza
314,Cocina,1,Primavera,334.36,2.6,me gusto,Nescafe,Zaragoza
314,Electronica,11,Primavera,206.37,2.8,llego justo a tiempo,Sony,Zaragoza
314,Ropa,9,Verano,372.58,3.8,buena relacion calidad-precio,Levis,Zaragoza
314,Baño,5,Verano,73.64,3.1,me gusto,KH7,Zaragoza
314,Zapatos,7,Primavera,293.35,4.4, muy bueno!,Skechers,Zaragoza
314,Accesorios,4,Primavera,203.97,3.6,buena relacion calidad-precio,Polo,Zaragoza
314,Juguetes,2,Primavera,75.02,0.9,no cumple las expectativas,Playmobile,Zaragoza
314,Baño,10,Verano,234.33,0.7,muy malo,KH7,Zaragoza
314,Baño,1,Otoño,185.96,3.1, cumple las expectativas,Don limpio,Zaragoza
314,Deporte,9,Primavera,437.21,1.8,el paquete llego en mal estado,Under Armour,Zaragoza
314,Juguetes,4,Primavera,139.81,3.2,me gusto,Chicco,Zaragoza
314,Libros,4,Primavera,405.44,0.6,no cumple las expectativas,Ediciones Tomodomo,Zaragoza
314,Accesorios,5,Verano,309.2,0.2,no cumple las expectativas, Michael Kors,Zaragoza
314,Deporte,6,Primavera,323.99,1.3,no llego el producto,Adidas,Zaragoza
314,Zapatos,3,Primavera,218.8,4.2,justo lo que esperaba,New balance,Zaragoza
314,Electronica,7,Verano,319.54,2.2, la calidad no es la esperada,Samsumg,Zaragoza
314,Hogar,7,Verano,344.56,2.1,no llego en tiempo,Colgate - palmolive,Zaragoza
314,Zapatos,2,Verano,454.53,1.2,no llego el producto,Skechers,Zaragoza
314,Accesorios,11,Verano,174.95,4.6, muy bueno!, Michael Kors,Zaragoza
315,Accesorios,4,Verano,161.87,1.8,el paquete llego en mal estado,Polo,Valencia
315,Libros,2,Primavera,153.47,3.8, muy bueno!,Platena Comic,Valencia
315,Ropa,6,Primavera,418.98,1.0,muy malo,Levis,Valencia
315,Libros,1,Otoño,43.13,3.6,buena relacion calidad-precio,Valdemar,Valencia
315,Ropa,7,Otoño,112.08,2.7, cumple las expectativas,Roxy,Valencia
315,Cocina,5,Otoño,241.17,4.9,justo lo que esperaba,Flora,Valencia
315,Deporte,2,Verano,175.15,2.4,el paquete llego en mal estado,Asics,Valencia
315,Deporte,4,Primavera,473.95,0.4,no llego el producto,Nike,Valencia
315,Accesorios,5,Primavera,244.74,2.8, cumple las expectativas,Bimba y Lola,Valencia
315,Juguetes,3,Primavera,88.07,1.7,no llego en tiempo,Fisher-price,Valencia
315,Ropa,10,Otoño,206.95,2.0,no llego en tiempo,Hollister,Valencia
315,Hogar,7,Primavera,444.8,3.2,me gusto,Unilever,Valencia
315,Ropa,1,Primavera,100.02,2.6,llego justo a tiempo,Lacoste,Valencia
315,Ferreteria,5,Primavera,206.81,3.8,buena relacion calidad-precio,3M,Valencia
315,Libros,3,Otoño,223.95,4.6,buena relacion calidad-precio,Platena Comic,Valencia
315,Hogar,8,Primavera,231.34,4.9,justo lo que esperaba,Henkel,Valencia
315,Hogar,1,Verano,358.43,0.9,no llego el producto,Vileda,Valencia
315,Ferreteria,10,Primavera,415.9,4.5,buena relacion calidad-precio,Yale,Valencia
315,Ropa,1,Primavera,284.58,2.9,me gusto,Lacoste,Valencia
315,Ropa,6,Otoño,205.94,1.9, la calidad no es la esperada,Levis,Valencia
315,Ropa,10,Primavera,14.81,0.9,no cumple las expectativas,Hollister,Valencia
315,Ferreteria,8,Otoño,288.0,4.0,buena relacion calidad-precio,Pavco,Valencia
316,Ropa,2,Primavera,55.28,3.4, cumple las expectativas,Hollister,Malaga
316,Electronica,5,Primavera,21.54,1.3,muy malo,Sony,Malaga
316,Ropa,8,Primavera,164.1,3.3, cumple las expectativas,Levis,Malaga
316,Cocina,10,Primavera,225.56,0.2,muy malo,Oscar mayer,Malaga
316,Hogar,9,Otoño,490.86,3.5, cumple las expectativas,Unilever,Malaga
316,Baño,3,Primavera,366.48,0.4,no llego el producto,Cristasol,Malaga
316,Ropa,4,Primavera,140.81,1.4,no cumple las expectativas,Roxy,Malaga
316,Ferreteria,5,Primavera,385.51,4.5, muy bueno!,Sika,Malaga
316,Baño,3,Verano,359.37,3.8,justo lo que esperaba,Don limpio,Malaga
316,Libros,8,Primavera,467.16,0.9,no cumple las expectativas,Valdemar,Malaga
316,Zapatos,4,Primavera,348.41,4.0, muy bueno!,Camper,Malaga
316,Ferreteria,9,Verano,470.53,3.9,buena relacion calidad-precio,Pavco,Malaga
316,Hogar,8,Primavera,24.5,3.6,buena relacion calidad-precio,Colgate - palmolive,Malaga
316,Juguetes,8,Verano,305.84,2.1,el paquete llego en mal estado,Playmobile,Malaga
316,Juguetes,10,Otoño,145.26,1.3,no llego el producto,Fisher-price,Malaga
316,Cocina,8,Otoño,316.11,2.1, la calidad no es la esperada,Bimbo,Malaga
316,Electronica,5,Verano,376.65,2.6, cumple las expectativas,Apple,Malaga
316,Electronica,7,Verano,301.18,4.3, muy bueno!,Apple,Malaga
316,Deporte,11,Primavera,181.39,5.0,justo lo que esperaba,Asics,Malaga
317,Deporte,8,Primavera,361.93,1.8,el paquete llego en mal estado,Nike,Palma
317,Juguetes,7,Primavera,103.24,1.5,muy malo,Playmobile,Palma
317,Ferreteria,8,Primavera,151.11,5.0,justo lo que esperaba,3M,Palma
317,Hogar,4,Primavera,254.87,4.8,buena relacion calidad-precio,Vileda,Palma
317,Baño,5,Verano,127.16,1.7,no llego en tiempo,Don limpio,Palma
317,Baño,3,Otoño,81.08,4.0, muy bueno!,Cif,Palma
317,Cocina,5,Otoño,207.46,3.7,justo lo que esperaba,Nescafe,Palma
317,Hogar,4,Primavera,96.02,2.6,me gusto,Henkel,Palma
317,Hogar,8,Primavera,299.34,4.7, muy bueno!,Colgate - palmolive,Palma
317,Ferreteria,3,Primavera,87.9,3.5,me gusto,Sika,Palma
317,Baño,3,Primavera,138.7,3.2, cumple las expectativas,Cristasol,Palma
317,Accesorios,8,Primavera,430.47,1.5,no cumple las expectativas, Michael Kors,Palma
317,Deporte,2,Primavera,491.74,4.6,buena relacion calidad-precio,Under Armour,Palma
317,Ropa,1,Verano,72.89,4.9,buena relacion calidad-precio,Levis,Palma
317,Juguetes,1,Otoño,206.23,0.3,muy malo,Fisher-price,Palma
317,Juguetes,9,Primavera,322.19,4.2,justo lo que esperaba,Playmobile,Palma
317,Hogar,10,Otoño,491.76,0.4,no llego el producto,Vileda,Palma
317,Juguetes,9,Verano,131.02,0.0,no cumple las expectativas,Lego,Palma
317,Libros,3,Primavera,295.35,0.8,no llego el producto,Alianza Editorial,Palma
317,Juguetes,7,Primavera,420.11,4.1, muy bueno!,Lego,Palma
317,Electronica,4,Primavera,152.22,3.3,llego justo a tiempo,Samsumg,Palma
317,Baño,3,Otoño,333.04,3.4,me gusto,KH7,Palma
318,Cocina,2,Primavera,340.69,1.4,no cumple las expectativas,Oscar mayer,Sevilla
318,Zapatos,11,Otoño,160.99,0.5,no llego el producto,Crocs,Sevilla
318,Deporte,1,Verano,90.94,3.2,llego justo a tiempo,Asics,Sevilla
318,Deporte,8,Primavera,365.98,1.2,no cumple las expectativas,Under Armour,Sevilla
318,Libros,9,Otoño,328.86,2.3, la calidad no es la esperada,Ediciones Tomodomo,Sevilla
318,Juguetes,3,Otoño,194.91,1.2,no cumple las expectativas,Fisher-price,Sevilla
318,Accesorios,11,Verano,247.86,0.1,no llego el producto,Ray-ban,Sevilla
318,Electronica,11,Primavera,70.54,0.6,no cumple las expectativas,Samsumg,Sevilla
318,Libros,11,Verano,310.98,2.6,me gusto,Valdemar,Sevilla
318,Libros,5,Otoño,178.06,4.6,justo lo que esperaba,Valdemar,Sevilla
318,Ferreteria,6,Primavera,68.08,4.8,buena relacion calidad-precio,3M,Sevilla
318,Ferreteria,5,Otoño,117.27,4.5, muy bueno!,Pavco,Sevilla
318,Juguetes,8,Otoño,53.43,2.1,el paquete llego en mal estado,Lego,Sevilla
318,Libros,2,Primavera,369.81,2.0, la calidad no es la esperada,Platena Comic,Sevilla
318,Hogar,10,Primavera,477.94,2.6,me gusto,Unilever,Sevilla
318,Cocina,1,Primavera,146.74,1.3,no llego el producto,Oscar mayer,Sevilla
318,Baño,6,Verano,443.54,4.6,justo lo que esperaba,KH7,Sevilla
318,Deporte,5,Primavera,94.82,3.2,llego justo a tiempo,Adidas,Sevilla
318,Electronica,1,Verano,409.58,0.8,no cumple las expectativas,Apple,Sevilla
318,Juguetes,4,Primavera,176.75,3.3,me gusto,Playmobile,Sevilla
318,Baño,7,Otoño,444.77,4.1,buena relacion calidad-precio,Don limpio,Sevilla
318,Baño,8,Otoño,138.89,2.4,el paquete llego en mal estado,Don limpio,Sevilla
318,Zapatos,5,Verano,32.94,0.9,no cumple las expectativas,Skechers,Sevilla
318,Juguetes,3,Primavera,40.13,2.4,el paquete llego en mal estado,Lego,Sevilla
318,Deporte,4,Otoño,216.95,4.9,buena relacion calidad-precio,Nike,Sevilla
318,Juguetes,2,Primavera,429.32,2.5, la calidad no es la esperada,Chicco,Sevilla
319,Baño,5,Primavera,490.75,4.6,buena relacion calidad-precio,Don limpio,Zaragoza
319,Deporte,7,Otoño,489.94,3.4, cumple las expectativas,Under Armour,Zaragoza
319,Accesorios,11,Primavera,88.76,3.1,llego justo a tiempo, Michael Kors,Zaragoza
319,Libros,6,Primavera,322.18,3.0,llego justo a tiempo,Alianza Editorial,Zaragoza
319,Ropa,11,Otoño,438.89,3.3,llego justo a tiempo,Lacoste,Zaragoza
319,Baño,10,Primavera,125.57,4.1, muy bueno!,Cif,Zaragoza
319,Zapatos,8,Otoño,318.07,3.8,justo lo que esperaba,New balance,Zaragoza
319,Baño,8,Verano,371.83,2.2,no llego en tiempo,Cif,Zaragoza
319,Hogar,5,Otoño,216.36,1.8, la calidad no es la esperada,Unilever,Zaragoza
319,Hogar,7,Verano,61.14,3.9,justo lo que esperaba,Colgate - palmolive,Zaragoza
319,Ferreteria,11,Verano,165.18,4.8, muy bueno!,Sika,Zaragoza
319,Accesorios,8,Primavera,70.1,3.1, cumple las expectativas,Bimba y Lola,Zaragoza
319,Deporte,5,Verano,428.28,2.9,llego justo a tiempo,Nike,Zaragoza
319,Electronica,9,Otoño,361.57,3.5,me gusto,General Electric,Zaragoza
319,Ferreteria,11,Otoño,38.41,4.2, muy bueno!,Pavco,Zaragoza
319,Cocina,1,Primavera,269.21,3.6,justo lo que esperaba,Bimbo,Zaragoza
319,Deporte,10,Otoño,173.53,1.7, la calidad no es la esperada,Under Armour,Zaragoza
319,Electronica,8,Primavera,254.22,1.0,muy malo,Samsumg,Zaragoza
319,Accesorios,10,Primavera,400.6,3.2,me gusto, Michael Kors,Zaragoza
319,Ferreteria,8,Verano,46.24,0.7,no cumple las expectativas,Sika,Zaragoza
319,Cocina,2,Primavera,347.45,1.2,muy malo,Nescafe,Zaragoza
320,Accesorios,8,Primavera,390.66,4.5,buena relacion calidad-precio,Polo,Palma
320,Cocina,5,Verano,61.58,4.8,justo lo que esperaba,Nescafe,Palma
320,Juguetes,9,Verano,302.51,2.3,el paquete llego en mal estado,Playmobile,Palma
320,Hogar,9,Verano,401.31,3.9,buena relacion calidad-precio,Colgate - palmolive,Palma
320,Cocina,3,Primavera,203.6,2.3,no llego en tiempo,Oscar mayer,Palma
320,Hogar,1,Primavera,462.74,4.5,buena relacion calidad-precio,Vileda,Palma
320,Juguetes,3,Primavera,87.16,0.2,no cumple las expectativas,Chicco,Palma
320,Juguetes,4,Verano,350.47,4.4,buena relacion calidad-precio,Lego,Palma
320,Electronica,2,Primavera,54.63,4.9,justo lo que esperaba,Apple,Palma
320,Libros,10,Primavera,398.98,2.5,el paquete llego en mal estado,Alianza Editorial,Palma
320,Juguetes,11,Primavera,380.98,2.9,me gusto,Lego,Palma
320,Accesorios,11,Otoño,92.64,2.3, la calidad no es la esperada,Bimba y Lola,Palma
320,Libros,4,Primavera,61.37,4.0,buena relacion calidad-precio,Platena Comic,Palma
320,Accesorios,11,Primavera,420.35,2.7, cumple las expectativas,Ray-ban,Palma
320,Cocina,10,Primavera,302.47,3.5, cumple las expectativas,Oscar mayer,Palma
320,Cocina,7,Otoño,108.2,1.5,no cumple las expectativas,Flora,Palma
320,Zapatos,9,Primavera,177.82,3.6, muy bueno!,New balance,Palma
320,Electronica,11,Verano,361.53,1.4,no cumple las expectativas,Sony,Palma
320,Libros,6,Otoño,110.78,1.5,no cumple las expectativas,Valdemar,Palma
320,Ropa,2,Primavera,210.56,4.6, muy bueno!,Hollister,Palma
320,Hogar,7,Otoño,498.29,4.4,buena relacion calidad-precio,Henkel,Palma
321,Baño,4,Primavera,496.81,1.1,muy malo,Don limpio,Valladolid
321,Libros,8,Otoño,152.57,0.7,no llego el producto,Platena Comic,Valladolid
321,Cocina,5,Verano,323.78,4.6,buena relacion calidad-precio,Bimbo,Valladolid
321,Deporte,9,Primavera,189.74,1.5,no llego el producto,Nike,Valladolid
321,Baño,3,Verano,105.02,1.1,no cumple las expectativas,Don limpio,Valladolid
321,Ferreteria,11,Verano,449.51,4.7,buena relacion calidad-precio,Yale,Valladolid
321,Ferreteria,10,Verano,118.14,3.2,llego justo a tiempo,Pavco,Valladolid
321,Juguetes,2,Otoño,368.55,0.3,no llego el producto,Chicco,Valladolid
321,Libros,7,Primavera,293.58,4.9, muy bueno!,Ediciones Tomodomo,Valladolid
321,Juguetes,6,Primavera,317.65,0.1,no cumple las expectativas,Fisher-price,Valladolid
321,Baño,4,Primavera,189.26,1.5,no cumple las expectativas,KH7,Valladolid
321,Cocina,7,Otoño,7.98,4.2,buena relacion calidad-precio,Bimbo,Valladolid
321,Electronica,3,Otoño,55.2,4.6,buena relacion calidad-precio,Samsumg,Valladolid
321,Zapatos,3,Primavera,120.51,2.4,el paquete llego en mal estado,New balance,Valladolid
321,Electronica,11,Verano,88.87,4.8, muy bueno!,Samsumg,Valladolid
321,Ropa,1,Primavera,476.33,4.6,justo lo que esperaba,Roxy,Valladolid
321,Baño,7,Otoño,98.53,1.0,muy malo,Don limpio,Valladolid
321,Zapatos,11,Otoño,439.82,2.6,me gusto,Skechers,Valladolid
321,Ropa,7,Otoño,405.76,3.1,me gusto,Hollister,Valladolid
322,Accesorios,6,Primavera,458.94,2.5,no llego en tiempo,Ray-ban,Las Palamas de GC
322,Juguetes,10,Primavera,266.97,3.8, muy bueno!,Chicco,Las Palamas de GC
322,Ropa,3,Primavera,414.49,2.7, cumple las expectativas,Hollister,Las Palamas de GC
322,Cocina,5,Primavera,363.25,4.3, muy bueno!,Flora,Las Palamas de GC
322,Electronica,10,Otoño,264.42,2.4, la calidad no es la esperada,General Electric,Las Palamas de GC
322,Ropa,9,Primavera,416.09,1.0,muy malo,Lacoste,Las Palamas de GC
322,Ferreteria,4,Primavera,78.93,3.9, muy bueno!,Pavco,Las Palamas de GC
322,Baño,2,Primavera,188.63,0.6,no cumple las expectativas,Cristasol,Las Palamas de GC
322,Cocina,9,Primavera,340.25,3.3, cumple las expectativas,Oscar mayer,Las Palamas de GC
322,Deporte,5,Verano,186.25,2.4,el paquete llego en mal estado,Adidas,Las Palamas de GC
322,Juguetes,7,Otoño,382.49,1.5,muy malo,Chicco,Las Palamas de GC
322,Zapatos,7,Primavera,219.68,3.1,llego justo a tiempo,Skechers,Las Palamas de GC
323,Juguetes,9,Primavera,44.02,3.2,llego justo a tiempo,Fisher-price,Sevilla
323,Hogar,5,Invierno,181.34,1.1,muy malo,Colgate - palmolive,Sevilla
323,Accesorios,7,Primavera,164.39,3.7, muy bueno!, Michael Kors,Sevilla
323,Deporte,11,Primavera,167.71,4.8,justo lo que esperaba,Asics,Sevilla
323,Hogar,3,Primavera,34.67,2.9, cumple las expectativas,Henkel,Sevilla
323,Cocina,11,Primavera,453.1,0.7,muy malo,Bimbo,Sevilla
323,Libros,7,Primavera,187.11,3.5,me gusto,Platena Comic,Sevilla
323,Baño,1,Primavera,124.06,1.8, la calidad no es la esperada,KH7,Sevilla
323,Libros,10,Primavera,406.76,3.5, cumple las expectativas,Ediciones Tomodomo,Sevilla
323,Electronica,2,Primavera,33.1,0.5,no cumple las expectativas,General Electric,Sevilla
323,Baño,1,Otoño,213.36,1.3,no llego el producto,KH7,Sevilla
323,Electronica,9,Primavera,80.8,2.0,no llego en tiempo,Apple,Sevilla
323,Hogar,10,Primavera,9.39,1.1,no cumple las expectativas,Colgate - palmolive,Sevilla
323,Accesorios,7,Otoño,474.4,1.5,no llego el producto,Polo,Sevilla
323,Accesorios,9,Primavera,434.25,3.6,justo lo que esperaba,Bimba y Lola,Sevilla
323,Cocina,5,Primavera,342.77,2.3,el paquete llego en mal estado,Oscar mayer,Sevilla
323,Juguetes,10,Otoño,466.91,0.1,no llego el producto,Chicco,Sevilla
323,Zapatos,9,Otoño,422.92,0.7,no llego el producto,Skechers,Sevilla
323,Libros,11,Primavera,398.41,1.4,no llego el producto,Ediciones Tomodomo,Sevilla
323,Baño,3,Primavera,102.98,1.2,no llego el producto,Cif,Sevilla
323,Baño,11,Primavera,45.96,2.9, cumple las expectativas,Cristasol,Sevilla
323,Ferreteria,10,Primavera,491.82,3.8,buena relacion calidad-precio,3M,Sevilla
323,Electronica,4,Primavera,213.76,3.1,llego justo a tiempo,Apple,Sevilla
323,Baño,11,Primavera,325.81,1.6,el paquete llego en mal estado,KH7,Sevilla
323,Ropa,1,Primavera,116.87,0.0,muy malo,Hollister,Sevilla
323,Electronica,11,Otoño,36.49,3.1,me gusto,Samsumg,Sevilla
324,Ferreteria,1,Otoño,433.9,2.2,no llego en tiempo,Yale,Murcia
324,Deporte,1,Primavera,295.42,2.5, la calidad no es la esperada,Under Armour,Murcia
324,Baño,4,Verano,386.18,2.2, la calidad no es la esperada,Cristasol,Murcia
324,Juguetes,10,Primavera,249.91,4.8, muy bueno!,Fisher-price,Murcia
324,Baño,8,Verano,382.3,1.7, la calidad no es la esperada,KH7,Murcia
324,Ropa,7,Verano,430.78,4.1,justo lo que esperaba,Levis,Murcia
324,Libros,8,Primavera,222.33,2.8,llego justo a tiempo,Platena Comic,Murcia
324,Libros,8,Verano,149.82,4.2,buena relacion calidad-precio,Valdemar,Murcia
324,Electronica,9,Verano,96.54,3.9, muy bueno!,General Electric,Murcia
324,Electronica,4,Verano,455.23,2.0,el paquete llego en mal estado,Apple,Murcia
324,Libros,10,Primavera,440.79,2.8,me gusto,Ediciones Tomodomo,Murcia
324,Ferreteria,2,Primavera,391.4,3.9,buena relacion calidad-precio,Yale,Murcia
324,Juguetes,4,Primavera,333.2,4.0,justo lo que esperaba,Fisher-price,Murcia
324,Zapatos,9,Verano,98.14,1.3,no llego el producto,New balance,Murcia
324,Electronica,4,Primavera,442.94,4.8, muy bueno!,Samsumg,Murcia
325,Juguetes,10,Otoño,151.38,0.4,no llego el producto,Chicco,Alicante
325,Ropa,2,Otoño,88.71,4.3,justo lo que esperaba,Lacoste,Alicante
325,Deporte,4,Otoño,282.22,2.5, la calidad no es la esperada,Adidas,Alicante
325,Ropa,4,Otoño,166.16,4.8,buena relacion calidad-precio,Levis,Alicante
325,Zapatos,6,Otoño,295.52,2.2, la calidad no es la esperada,New balance,Alicante
325,Libros,3,Otoño,296.53,2.2,el paquete llego en mal estado,Platena Comic,Alicante
325,Cocina,3,Verano,260.69,2.0, la calidad no es la esperada,Nescafe,Alicante
325,Ropa,1,Verano,335.79,3.0, cumple las expectativas,Roxy,Alicante
325,Libros,3,Otoño,190.51,1.9,el paquete llego en mal estado,Platena Comic,Alicante
325,Ferreteria,2,Primavera,125.09,0.7,no cumple las expectativas,Yale,Alicante
325,Electronica,6,Verano,336.28,3.6,justo lo que esperaba,Sony,Alicante
325,Deporte,6,Otoño,393.32,3.7, muy bueno!,Nike,Alicante
325,Cocina,9,Otoño,249.67,1.9,no llego en tiempo,Oscar mayer,Alicante
325,Ferreteria,8,Verano,262.29,0.0,no cumple las expectativas,Sika,Alicante
325,Accesorios,10,Verano,14.33,0.5,muy malo,Bimba y Lola,Alicante
325,Electronica,7,Primavera,328.89,3.1, cumple las expectativas,General Electric,Alicante
325,Accesorios,10,Primavera,318.05,0.9,no llego el producto,Bimba y Lola,Alicante
325,Libros,3,Primavera,376.58,0.3,no llego el producto,Valdemar,Alicante
325,Accesorios,8,Primavera,316.35,3.7,justo lo que esperaba, Michael Kors,Alicante
326,Hogar,6,Verano,192.19,1.2,muy malo,Colgate - palmolive,Madrid 
326,Libros,2,Otoño,241.6,2.1,no llego en tiempo,Alianza Editorial,Madrid 
326,Juguetes,3,Otoño,59.02,1.1,no llego el producto,Fisher-price,Madrid 
326,Electronica,5,Otoño,393.12,2.3,el paquete llego en mal estado,General Electric,Madrid 
326,Juguetes,3,Otoño,431.04,2.5,el paquete llego en mal estado,Playmobile,Madrid 
326,Libros,6,Primavera,145.13,4.6,buena relacion calidad-precio,Alianza Editorial,Madrid 
326,Ropa,3,Verano,266.06,2.8,me gusto,Hollister,Madrid 
326,Ropa,10,Primavera,288.16,1.1,no cumple las expectativas,Lacoste,Madrid 
326,Libros,6,Primavera,11.98,2.5, la calidad no es la esperada,Platena Comic,Madrid 
326,Ferreteria,2,Verano,355.19,4.3, muy bueno!,Sika,Madrid 
326,Electronica,5,Otoño,371.49,2.0, la calidad no es la esperada,Samsumg,Madrid 
326,Juguetes,10,Otoño,407.11,3.0, cumple las expectativas,Playmobile,Madrid 
326,Zapatos,7,Otoño,230.06,2.9, cumple las expectativas,Crocs,Madrid 
326,Electronica,3,Verano,466.74,3.0,llego justo a tiempo,Apple,Madrid 
326,Cocina,4,Verano,87.66,1.5,no llego el producto,Nescafe,Madrid 
326,Baño,3,Otoño,327.35,3.1, cumple las expectativas,Cristasol,Madrid 
326,Ropa,3,Primavera,17.04,3.6,justo lo que esperaba,Hollister,Madrid 
326,Accesorios,6,Primavera,246.5,2.8, cumple las expectativas,Polo,Madrid 
326,Juguetes,1,Otoño,460.8,2.4,no llego en tiempo,Playmobile,Madrid 
326,Electronica,6,Otoño,287.92,3.6, muy bueno!,Samsumg,Madrid 
326,Hogar,8,Otoño,200.78,3.8,justo lo que esperaba,Henkel,Madrid 
326,Libros,11,Otoño,488.78,2.8,me gusto,Alianza Editorial,Madrid 
326,Accesorios,4,Primavera,468.85,0.2,no cumple las expectativas,Polo,Madrid 
326,Baño,1,Otoño,102.8,2.2, la calidad no es la esperada,Cif,Madrid 
326,Deporte,5,Primavera,298.38,1.9, la calidad no es la esperada,Under Armour,Madrid 
326,Ferreteria,7,Verano,146.1,0.2,no llego el producto,Yale,Madrid 
326,Deporte,4,Primavera,266.48,1.7,no llego en tiempo,Asics,Madrid 
326,Baño,7,Otoño,392.88,4.0, muy bueno!,Don limpio,Madrid 
327,Baño,10,Verano,103.87,1.3,no llego el producto,Cristasol,Murcia
327,Hogar,7,Verano,194.66,3.6,buena relacion calidad-precio,Unilever,Murcia
327,Libros,6,Primavera,60.04,3.5, cumple las expectativas,Valdemar,Murcia
327,Zapatos,5,Otoño,285.75,3.4,me gusto,Crocs,Murcia
327,Accesorios,9,Verano,322.05,5.0,buena relacion calidad-precio, Michael Kors,Murcia
327,Ferreteria,8,Otoño,39.99,2.6,llego justo a tiempo,Sika,Murcia
327,Juguetes,8,Primavera,281.98,3.6,buena relacion calidad-precio,Lego,Murcia
327,Hogar,1,Primavera,12.62,1.8, la calidad no es la esperada,Unilever,Murcia
327,Baño,5,Primavera,229.86,1.9,el paquete llego en mal estado,Cif,Murcia
327,Libros,4,Primavera,222.46,5.0, muy bueno!,Ediciones Tomodomo,Murcia
327,Electronica,7,Primavera,46.42,3.6,buena relacion calidad-precio,Apple,Murcia
327,Cocina,1,Primavera,153.57,0.4,muy malo,Oscar mayer,Murcia
327,Electronica,7,Primavera,225.96,2.6,me gusto,Apple,Murcia
327,Hogar,4,Primavera,74.44,1.1,no cumple las expectativas,Colgate - palmolive,Murcia
327,Baño,8,Otoño,24.89,1.7, la calidad no es la esperada,Cristasol,Murcia
